Time	Artist	Title	Album	Track MBID	Artist MBID	Album MBID
1422045979000	Crucial Dudes	Contour	61 Penn	52a08058-2176-4a80-a796-37774b44c732	04fd8aa3-afbf-4818-820e-063f2c3e4d74	375d9a03-199f-4dde-92de-4e32a63fb799
1422046150000	Habstrakt	Listen Vip	Disciple 01: Purgatory		0288aeff-5cf1-48b6-8a5a-b8709f0c9ef7	
1422046352000	Kid Liberty	Telephone Toughguy	Fight With Your Fists	ba952ac3-fe68-4df6-b7b4-f2a1546c685e	23fc0668-e49a-4c73-abf2-811f87cbbc13	88e60594-a792-4da7-88a2-5b3a89c98cc3
1422046485000	Something Corporate	If You C Jordan	Leaving Through the Window	679dae55-961e-494c-9554-ce89d19cee8f	8dacf242-9bf7-44f5-b2eb-18305b904551	2dac1fd4-94ec-390a-985d-c7440c647a99
1422046617000	All Time Low	The Reckless and the Brave	Don't Panic	475e3d8e-ff70-4685-8332-aa95871c5d38	62162215-b023-4f0e-84bd-1e9412d5b32c	30e8a6f7-7324-4f65-b9cc-d71890e572c8
1422046876000	Pepper	Face Plant		4a1403ea-6cc2-434c-9d64-b06dac582d0f	04f8dad4-de2d-4e98-8837-6a55075a9847	
1422047145000	Habstrakt	Rough - Brown and Gammon Remix			0288aeff-5cf1-48b6-8a5a-b8709f0c9ef7	
1422047407000	Forever the Sickest Kids	Chin Up kid	J.A.C.K.		5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9	cca4ff3b-6323-4beb-a7ff-1648faa3440b
1422047634000	Set It Off	Dream Catcher	Cinematics		3f4fb24a-4832-4b7a-8f39-c0663699ed5c	
1422047864000	PVRIS	Waking Up	4 Way Split	91bad29b-acb9-4671-9404-f243e316944a	de210c9e-fbf6-4827-987f-dd8885f5d890	e3cf4fe9-c280-4c77-b02e-f710089b8b16
1422048060000	Caesars	Up All Night	Strawberry Weed	26f00d75-44e2-475c-b387-617e07b553c4	2f1e4ada-2b9a-4834-90fa-88d61b73082f	16da843a-5422-4905-b277-c716824292e6
